Device name,OS,OS version,Compliance state,Last check-in,Ownership,Management name,Primary user
BU2-PWCCRM041,Windows,10.0.22631,Compliant,2026-06-24T08:00:54.517Z,Corporate,BU2-PWCCRM041_Windows,bu2\user745
BU4-PWCIDM050,Windows,10.0.19045,Compliant,2026-06-24T23:15:16.724Z,Corporate,BU4-PWCIDM050_Windows,bu4\user530
BU1-PWCADC136,Windows,10.0.19045,Compliant,2026-06-25T05:06:53.471Z,Corporate,BU1-PWCADC136_Windows,bu1\user328
BU2-SWCSHP009,Windows,10.0.22631,Compliant,2026-06-23T11:45:12.484Z,Corporate,BU2-SWCSHP009_Windows,bu2\user85
BU4-PWCIDM029,Windows,10.0.19045,Compliant,2026-06-24T18:03:47.445Z,Corporate,BU4-PWCIDM029_Windows,bu4\user243
BU1-PWCAPP003,Windows,10.0.22631,Compliant,2026-06-23T11:01:29.217Z,Corporate,BU1-PWCAPP003_Windows,bu1\user695
BU1-PWCAPP130,Windows,10.0.22631,Compliant,2026-06-23T11:25:19.652Z,Corporate,BU1-PWCAPP130_Windows,bu1\user824
BU1-PLCFTP044,Linux,10.0.19045,Compliant,2026-06-24T21:21:16.344Z,Corporate,BU1-PLCFTP044_Linux,bu1\user235
BU3-PWCDNS056,Windows,10.0.19045,Compliant,2026-06-23T22:14:19.307Z,Corporate,BU3-PWCDNS056_Windows,bu3\user618
BU1-SLCMON020,Linux,10.0.19045,Compliant,2026-06-23T15:42:02.709Z,Corporate,BU1-SLCMON020_Linux,bu1\user814
BU2-PWCPRT076,Windows,10.0.19045,Compliant,2026-06-23T08:27:40.248Z,Corporate,BU2-PWCPRT076_Windows,bu2\user76
BU2-DWCSQL015,Windows,10.0.19045,Compliant,2026-06-23T14:17:22.226Z,Corporate,BU2-DWCSQL015_Windows,bu2\user548
BU5-SWCWEB013,Windows,10.0.19045,Compliant,2026-06-24T10:31:05.349Z,Corporate,BU5-SWCWEB013_Windows,bu5\user444
BU1-DWCSAP011,Windows,10.0.19045,Compliant,2026-06-24T01:26:48.598Z,Corporate,BU1-DWCSAP011_Windows,bu1\user11
BU1-PLCWEB039,Linux,10.0.19045,Compliant,2026-06-24T18:47:40.533Z,Corporate,BU1-PLCWEB039_Linux,bu1\user430
BU1-DWCCRM015,Windows,10.0.19045,Compliant,2026-06-23T20:54:19.789Z,Corporate,BU1-DWCCRM015_Windows,bu1\user131
BU4-SLCPRX023,Linux,10.0.19045,Noncompliant,2026-06-25T06:03:47.425Z,Corporate,BU4-SLCPRX023_Linux,bu4\user512
BU3-PWCPRT048,Windows,10.0.22631,Compliant,2026-06-23T10:27:38.778Z,Corporate,BU3-PWCPRT048_Windows,bu3\user51
BU3-SLCFTP001,Linux,10.0.19045,Compliant,2026-06-24T18:10:14.178Z,Corporate,BU3-SLCFTP001_Linux,bu3\user275
BU5-SWCERP038,Windows,10.0.19045,Compliant,2026-06-24T06:33:13.017Z,Corporate,BU5-SWCERP038_Windows,bu5\user655
BU1-PLCNGX026,Linux,10.0.19045,Noncompliant,2026-06-25T01:06:31.588Z,Corporate,BU1-PLCNGX026_Linux,bu1\user258
BU1-SWCRDP050,Windows,10.0.22631,Compliant,2026-06-24T06:23:10.794Z,Corporate,BU1-SWCRDP050_Windows,bu1\user530
BU1-PWCAPP154,Windows,10.0.22631,Noncompliant,2026-06-23T17:09:19.212Z,Corporate,BU1-PWCAPP154_Windows,bu1\user37
BU2-DWCSQL022,Windows,10.0.19045,Compliant,2026-06-24T03:44:38.502Z,Corporate,BU2-DWCSQL022_Windows,bu2\user484
BU4-DWCIDM031,Windows,10.0.19045,Compliant,2026-06-24T22:02:02.807Z,Corporate,BU4-DWCIDM031_Windows,bu4\user858
BU5-SWCPRT030,Windows,10.0.19045,Compliant,2026-06-24T22:59:06.628Z,Corporate,BU5-SWCPRT030_Windows,bu5\user53
BU2-PWCPRT030,Windows,10.0.19045,Noncompliant,2026-06-24T11:10:32.999Z,Corporate,BU2-PWCPRT030_Windows,bu2\user618
BU1-PLCNGX005,Linux,10.0.19045,Compliant,2026-06-23T12:32:14.391Z,Corporate,BU1-PLCNGX005_Linux,bu1\user739
BU2-SWCFIL007,Windows,10.0.19045,Compliant,2026-06-25T00:31:28.722Z,Corporate,BU2-SWCFIL007_Windows,bu2\user719
BU2-PWCSHP065,Windows,10.0.19045,Compliant,2026-06-24T16:18:54.277Z,Corporate,BU2-PWCSHP065_Windows,bu2\user363
BU5-PWCFIL053,Windows,10.0.22631,Compliant,2026-06-23T08:21:15.472Z,Corporate,BU5-PWCFIL053_Windows,bu5\user781
BU2-DWCEXC017,Windows,10.0.22631,Compliant,2026-06-24T10:40:11.253Z,Corporate,BU2-DWCEXC017_Windows,bu2\user300
BU2-PWCSHP081,Windows,10.0.19045,Compliant,2026-06-23T20:19:49.882Z,Corporate,BU2-PWCSHP081_Windows,bu2\user745
BU1-PWCRDP141,Windows,10.0.22631,Noncompliant,2026-06-23T19:48:22.285Z,Corporate,BU1-PWCRDP141_Windows,bu1\user494
BU4-PWCSAP020,Windows,10.0.19045,Compliant,2026-06-24T08:33:33.321Z,Corporate,BU4-PWCSAP020_Windows,bu4\user112
BU1-PWCIDM064,Windows,10.0.22631,Compliant,2026-06-23T20:19:23.062Z,Corporate,BU1-PWCIDM064_Windows,bu1\user789
BU2-DLCSMT002,Linux,10.0.19045,Compliant,2026-06-23T21:43:00.923Z,Corporate,BU2-DLCSMT002_Linux,bu2\user42
BU4-SWCADC002,Windows,10.0.19045,Compliant,2026-06-25T02:03:21.112Z,Corporate,BU4-SWCADC002_Windows,bu4\user526
BU2-PWCADC088,Windows,10.0.19045,Compliant,2026-06-25T04:21:35.715Z,Corporate,BU2-PWCADC088_Windows,bu2\user483
BU1-PWCCRM117,Windows,10.0.19045,Compliant,2026-06-25T01:42:23.665Z,Corporate,BU1-PWCCRM117_Windows,bu1\user516
BU5-PWCIIS072,Windows,10.0.22631,Compliant,2026-05-12T15:14:30.917Z,Corporate,BU5-PWCIIS072_Windows,bu5\user266
BU1-PWCPRT163,Windows,10.0.19045,Compliant,2026-06-24T07:56:51.820Z,Corporate,BU1-PWCPRT163_Windows,bu1\user378
BU1-SWCAPP017,Windows,10.0.19045,Compliant,2026-06-24T16:58:41.249Z,Corporate,BU1-SWCAPP017_Windows,bu1\user344
BU5-SWCAPP025,Windows,10.0.19045,Noncompliant,2026-06-24T03:56:42.302Z,Corporate,BU5-SWCAPP025_Windows,bu5\user805
BU3-SWCERP008,Windows,10.0.22631,Compliant,2026-06-23T20:01:24.499Z,Corporate,BU3-SWCERP008_Windows,bu3\user106
BU5-SWCDNS006,Windows,10.0.19045,Noncompliant,2026-06-23T10:47:01.324Z,Corporate,BU5-SWCDNS006_Windows,bu5\user493
BU5-SWCSAP002,Windows,10.0.19045,Noncompliant,2026-06-23T10:26:35.662Z,Corporate,BU5-SWCSAP002_Windows,bu5\user14
BU1-PWCADC046,Windows,10.0.19045,Compliant,2026-06-23T08:12:33.196Z,Corporate,BU1-PWCADC046_Windows,bu1\user16
BU1-PWCSHP100,Windows,10.0.19045,Compliant,2026-06-24T01:28:37.713Z,Corporate,BU1-PWCSHP100_Windows,bu1\user484
BU5-PWCADC032,Windows,10.0.22631,Compliant,2026-06-25T03:37:24.988Z,Corporate,BU5-PWCADC032_Windows,bu5\user351
BU1-DWCSHP021,Windows,10.0.19045,Compliant,2026-06-24T03:42:42.219Z,Corporate,BU1-DWCSHP021_Windows,bu1\user142
BU2-PWCIDM013,Windows,10.0.22631,Compliant,2026-06-24T05:53:48.478Z,Corporate,BU2-PWCIDM013_Windows,bu2\user501
BU5-PLCNGX011,Linux,10.0.19045,Noncompliant,2026-04-01T15:59:17.863Z,Corporate,BU5-PLCNGX011_Linux,bu5\user111
BU1-PWCDNS166,Windows,10.0.22631,Compliant,2026-06-24T22:58:17.061Z,Corporate,BU1-PWCDNS166_Windows,bu1\user437
BU3-SWCEXC017,Windows,10.0.19045,Noncompliant,2026-06-24T05:35:48.046Z,Corporate,BU3-SWCEXC017_Windows,bu3\user751
BU2-SWCADC027,Windows,10.0.19045,Compliant,2026-06-25T03:33:50.013Z,Corporate,BU2-SWCADC027_Windows,bu2\user499
BU5-SWCIIS011,Windows,10.0.19045,Compliant,2026-06-25T05:48:31.304Z,Corporate,BU5-SWCIIS011_Windows,bu5\user62
BU1-PWCAPP092,Windows,10.0.22631,Noncompliant,2026-06-24T07:26:48.928Z,Corporate,BU1-PWCAPP092_Windows,bu1\user539
BU1-PWCPRT030,Windows,10.0.19045,Compliant,2026-06-24T16:00:45.642Z,Corporate,BU1-PWCPRT030_Windows,bu1\user124
BU1-PWCFIL029,Windows,10.0.19045,Compliant,2026-06-24T15:11:30.560Z,Corporate,BU1-PWCFIL029_Windows,bu1\user388
BU2-PWCADC072,Windows,10.0.19045,Compliant,2026-06-23T16:17:37.895Z,Corporate,BU2-PWCADC072_Windows,bu2\user531
BU1-PWCAPP045,Windows,10.0.22631,Compliant,2026-06-25T03:48:26.578Z,Corporate,BU1-PWCAPP045_Windows,bu1\user484
BU1-PWCEXC089,Windows,10.0.19045,Compliant,2026-06-24T21:38:26.539Z,Corporate,BU1-PWCEXC089_Windows,bu1\user721
BU5-SWCSAP026,Windows,10.0.19045,Noncompliant,2026-06-24T15:57:19.803Z,Corporate,BU5-SWCSAP026_Windows,bu5\user182
BU3-DWCRDP014,Windows,10.0.19045,Compliant,2026-06-25T00:52:38.941Z,Corporate,BU3-DWCRDP014_Windows,bu3\user237
BU1-DWCADC015,Windows,10.0.19045,Compliant,2026-06-23T11:38:34.030Z,Corporate,BU1-DWCADC015_Windows,bu1\user533
BU2-PWCSQL009,Windows,10.0.19045,Compliant,2026-06-23T14:05:13.049Z,Corporate,BU2-PWCSQL009_Windows,bu2\user549
BU1-PWCERP155,Windows,10.0.19045,Compliant,2026-06-24T15:05:04.240Z,Corporate,BU1-PWCERP155_Windows,bu1\user369
BU4-DWCSQL004,Windows,10.0.19045,Compliant,2026-06-25T05:43:17.231Z,Corporate,BU4-DWCSQL004_Windows,bu4\user788
BU5-PWCSHP027,Windows,10.0.19045,Noncompliant,2026-06-23T23:57:22.773Z,Corporate,BU5-PWCSHP027_Windows,bu5\user164
BU1-SWCFIL022,Windows,10.0.19045,Compliant,2026-06-23T11:18:38.969Z,Corporate,BU1-SWCFIL022_Windows,bu1\user560
BU1-SWCADC051,Windows,10.0.22631,Compliant,2026-06-24T21:22:24.013Z,Corporate,BU1-SWCADC051_Windows,bu1\user823
BU4-PWCADC032,Windows,10.0.19045,Compliant,2026-06-23T18:29:31.965Z,Corporate,BU4-PWCADC032_Windows,bu4\user159
BU4-DWCSQL003,Windows,10.0.19045,Compliant,2026-06-23T14:03:38.148Z,Corporate,BU4-DWCSQL003_Windows,bu4\user81
BU2-DLCJMP010,Linux,10.0.19045,Compliant,2026-06-24T11:30:21.850Z,Corporate,BU2-DLCJMP010_Linux,bu2\user685
BU3-SWCIDM002,Windows,10.0.22631,Compliant,2026-06-24T05:17:38.356Z,Corporate,BU3-SWCIDM002_Windows,bu3\user282
BU1-PWCIDM039,Windows,10.0.22631,Compliant,2026-06-23T22:31:50.009Z,Corporate,BU1-PWCIDM039_Windows,bu1\user504
BU4-PWCWEB024,Windows,10.0.19045,Compliant,2026-06-23T11:39:41.736Z,Corporate,BU4-PWCWEB024_Windows,bu4\user31
BU1-PWCIIS021,Windows,10.0.19045,Compliant,2026-06-25T04:23:17.065Z,Corporate,BU1-PWCIIS021_Windows,bu1\user123
BU1-PWCRDP020,Windows,10.0.22631,Compliant,2026-06-23T08:09:23.291Z,Corporate,BU1-PWCRDP020_Windows,bu1\user239
BU1-DWCIIS013,Windows,10.0.19045,Compliant,2026-06-23T14:17:40.818Z,Corporate,BU1-DWCIIS013_Windows,bu1\user355
BU2-PWCSAP019,Windows,10.0.19045,Compliant,2026-06-23T13:18:03.310Z,Corporate,BU2-PWCSAP019_Windows,bu2\user444
BU1-PWCIDM003,Windows,10.0.22631,Compliant,2026-06-24T00:59:59.264Z,Corporate,BU1-PWCIDM003_Windows,bu1\user70
BU2-PWCAPP115,Windows,10.0.22631,Compliant,2026-03-05T04:11:22.179Z,Corporate,BU2-PWCAPP115_Windows,bu2\user456
BU1-PLCAPI054,Linux,10.0.19045,Compliant,2026-06-24T18:51:58.199Z,Corporate,BU1-PLCAPI054_Linux,bu1\user307
BU5-SWCFIL013,Windows,10.0.22631,Compliant,2026-06-23T08:59:54.239Z,Corporate,BU5-SWCFIL013_Windows,bu5\user326
BU1-PLCLOG024,Linux,10.0.19045,Compliant,2026-06-23T09:29:50.833Z,Corporate,BU1-PLCLOG024_Linux,bu1\user335
BU3-PWCWEB048,Windows,10.0.19045,Compliant,2026-06-23T14:21:25.323Z,Corporate,BU3-PWCWEB048_Windows,bu3\user623
BU4-PWCFIL043,Windows,10.0.22631,Compliant,2026-06-24T18:49:49.963Z,Corporate,BU4-PWCFIL043_Windows,bu4\user382
BU1-PWCIIS072,Windows,10.0.19045,Compliant,2026-06-25T01:16:33.402Z,Corporate,BU1-PWCIIS072_Windows,bu1\user371
BU1-DWCPRT007,Windows,10.0.19045,Noncompliant,2026-05-17T21:30:49.776Z,Corporate,BU1-DWCPRT007_Windows,bu1\user432
BU5-PLCWEB031,Linux,10.0.19045,Compliant,2026-06-23T20:56:02.995Z,Corporate,BU5-PLCWEB031_Linux,bu5\user280
BU2-DWCDNS027,Windows,10.0.22631,Compliant,2026-06-24T05:52:08.199Z,Corporate,BU2-DWCDNS027_Windows,bu2\user290
BU1-PWCDNS062,Windows,10.0.22631,Noncompliant,2026-06-24T08:39:14.574Z,Corporate,BU1-PWCDNS062_Windows,bu1\user850
BU1-SLCELK010,Linux,10.0.19045,Compliant,2026-06-24T01:30:26.832Z,Corporate,BU1-SLCELK010_Linux,bu1\user57
BU1-SWCWEB002,Windows,10.0.19045,Compliant,2026-06-25T04:58:09.793Z,Corporate,BU1-SWCWEB002_Windows,bu1\user677
BU2-PWCSHP076,Windows,10.0.19045,Compliant,2026-05-21T19:16:08.013Z,Corporate,BU2-PWCSHP076_Windows,bu2\user430
BU3-SWCADC002,Windows,10.0.19045,Compliant,2026-06-24T03:47:07.048Z,Corporate,BU3-SWCADC002_Windows,bu3\user687
BU3-PWCSAP054,Windows,10.0.19045,Compliant,2026-06-24T18:28:15.051Z,Corporate,BU3-PWCSAP054_Windows,bu3\user581
BU1-SWCEXC010,Windows,10.0.22631,Compliant,2026-06-25T05:20:05.253Z,Corporate,BU1-SWCEXC010_Windows,bu1\user123
BU1-PWCIDM040,Windows,10.0.22631,Compliant,2026-06-24T23:18:30.862Z,Corporate,BU1-PWCIDM040_Windows,bu1\user48
BU1-DWCADC012,Windows,10.0.19045,Compliant,2026-06-24T18:47:40.537Z,Corporate,BU1-DWCADC012_Windows,bu1\user430
BU1-PWCPRT043,Windows,10.0.19045,Compliant,2026-06-23T20:54:19.793Z,Corporate,BU1-PWCPRT043_Windows,bu1\user131
BU2-PLCDKR030,Linux,10.0.19045,Noncompliant,2026-06-25T06:03:47.429Z,Corporate,BU2-PLCDKR030_Linux,bu2\user512
BU4-PWCPRT143,Windows,10.0.19045,Compliant,2026-06-23T10:27:38.782Z,Corporate,BU4-PWCPRT143_Windows,bu4\user51
BU4-PWCDNS045,Windows,10.0.22631,Compliant,2026-06-24T18:10:14.182Z,Corporate,BU4-PWCDNS045_Windows,bu4\user275
BU5-SWCIIS021,Windows,10.0.19045,Compliant,2026-06-24T06:33:13.021Z,Corporate,BU5-SWCIIS021_Windows,bu5\user655
BU5-DWCADC012,Windows,10.0.19045,Noncompliant,2026-06-25T01:06:31.592Z,Corporate,BU5-DWCADC012_Windows,bu5\user258
BU5-PWCFIL042,Windows,10.0.22631,Compliant,2026-06-24T10:54:55.031Z,Corporate,BU5-PWCFIL042_Windows,bu5\user65
BU3-PWCCRM057,Windows,10.0.22631,Compliant,2026-06-25T02:02:06.094Z,Corporate,BU3-PWCCRM057_Windows,bu3\user18
BU3-PWCERP004,Windows,10.0.19045,Compliant,2026-06-25T05:57:15.660Z,Corporate,BU3-PWCERP004_Windows,bu3\user297
BU4-PWCIDM003,Windows,10.0.19045,Compliant,2026-06-23T13:23:53.384Z,Corporate,BU4-PWCIDM003_Windows,bu4\user305
BU2-PWCEXC009,Windows,10.0.19045,Compliant,2026-05-21T10:07:45.394Z,Corporate,BU2-PWCEXC009_Windows,bu2\user784
BU1-DLCNGX011,Linux,10.0.19045,Compliant,2026-06-25T06:31:08.827Z,Corporate,BU1-DLCNGX011_Linux,bu1\user690
BU2-PLCBAK029,Linux,10.0.19045,Compliant,2026-06-25T04:52:05.643Z,Corporate,BU2-PLCBAK029_Linux,bu2\user748
BU3-PWCSQL035,Windows,10.0.19045,Noncompliant,2026-06-24T03:32:17.856Z,Corporate,BU3-PWCSQL035_Windows,bu3\user433
BU4-PWCSQL054,Windows,10.0.19045,Compliant,2026-06-24T23:14:01.530Z,Corporate,BU4-PWCSQL054_Windows,bu4\user174
BU2-SWCEXC029,Windows,10.0.19045,Noncompliant,2026-06-25T04:46:42.181Z,Corporate,BU2-SWCEXC029_Windows,bu2\user196
BU3-PWCDNS016,Windows,10.0.19045,Noncompliant,2026-06-24T15:23:27.278Z,Corporate,BU3-PWCDNS016_Windows,bu3\user663
BU1-SWCPRT036,Windows,10.0.22631,Compliant,2026-06-24T08:23:21.277Z,Corporate,BU1-SWCPRT036_Windows,bu1\user887
BU4-SWCRDP034,Windows,10.0.19045,Compliant,2026-06-23T16:46:16.216Z,Corporate,BU4-SWCRDP034_Windows,bu4\user738
BU3-PLCDKR003,Linux,10.0.19045,Compliant,2026-06-25T01:57:49.292Z,Corporate,BU3-PLCDKR003_Linux,bu3\user877
BU2-PWCERP011,Windows,10.0.19045,Compliant,2026-06-23T21:38:45.845Z,Corporate,BU2-PWCERP011_Windows,bu2\user573
BU2-PWCERP101,Windows,10.0.19045,Compliant,2026-06-23T16:43:32.615Z,Corporate,BU2-PWCERP101_Windows,bu2\user99
BU1-SWCAPP033,Windows,10.0.19045,Compliant,2026-06-23T18:50:20.867Z,Corporate,BU1-SWCAPP033_Windows,bu1\user121
BU4-PWCEXC036,Windows,10.0.19045,Compliant,2026-03-17T19:23:27.527Z,Corporate,BU4-PWCEXC036_Windows,bu4\user807
BU1-SWCWEB019,Windows,10.0.19045,Compliant,2026-06-24T00:27:48.210Z,Corporate,BU1-SWCWEB019_Windows,bu1\user195
BU1-SWCWEB029,Windows,10.0.19045,Compliant,2026-06-24T12:06:39.310Z,Corporate,BU1-SWCWEB029_Windows,bu1\user314
BU4-SLCWEB003,Linux,10.0.19045,Compliant,2026-06-24T23:05:28.647Z,Corporate,BU4-SLCWEB003_Linux,bu4\user789
BU1-SWCRDP064,Windows,10.0.22631,Compliant,2026-06-25T06:36:30.445Z,Corporate,BU1-SWCRDP064_Windows,bu1\user36
BU3-PWCIIS025,Windows,10.0.19045,Noncompliant,2026-06-25T03:50:39.821Z,Corporate,BU3-PWCIIS025_Windows,bu3\user384
BU1-SWCFIL003,Windows,10.0.19045,Compliant,2026-06-23T09:22:50.792Z,Corporate,BU1-SWCFIL003_Windows,bu1\user453
BU5-SWCDNS032,Windows,10.0.19045,Compliant,2026-06-25T00:15:51.230Z,Corporate,BU5-SWCDNS032_Windows,bu5\user496
BU1-SWCAPP043,Windows,10.0.19045,Compliant,2026-06-24T18:29:03.064Z,Corporate,BU1-SWCAPP043_Windows,bu1\user169
BU5-DWCRDP007,Windows,10.0.19045,Compliant,2026-06-23T11:02:52.422Z,Corporate,BU5-DWCRDP007_Windows,bu5\user250
BU4-PWCADC057,Windows,10.0.19045,Compliant,2026-06-24T11:33:18.422Z,Corporate,BU4-PWCADC057_Windows,bu4\user187
BU1-PWCAPP004,Windows,10.0.22631,Noncompliant,2026-06-24T05:21:28.530Z,Corporate,BU1-PWCAPP004_Windows,bu1\user248
BU1-PWCFIL126,Windows,10.0.19045,Noncompliant,2026-06-24T07:26:48.933Z,Corporate,BU1-PWCFIL126_Windows,bu1\user539
BU2-PWCRDP039,Windows,10.0.22631,Compliant,2026-05-23T11:57:53.330Z,Corporate,BU2-PWCRDP039_Windows,bu2\user847
BU4-DWCSAP002,Windows,10.0.19045,Compliant,2026-06-23T19:54:29.221Z,Corporate,BU4-DWCSAP002_Windows,bu4\user331
BU1-PWCEXC159,Windows,10.0.19045,Compliant,2026-06-23T11:47:38.230Z,Corporate,BU1-PWCEXC159_Windows,bu1\user19
BU2-PWCPRT009,Windows,10.0.19045,Noncompliant,2026-06-24T12:17:35.534Z,Corporate,BU2-PWCPRT009_Windows,bu2\user73
BU1-SWCRDP035,Windows,10.0.22631,Compliant,2026-06-24T20:00:25.302Z,Corporate,BU1-SWCRDP035_Windows,bu1\user194
BU1-PWCSQL088,Windows,10.0.19045,Compliant,2026-06-23T08:38:30.410Z,Corporate,BU1-PWCSQL088_Windows,bu1\user68
BU1-SWCIIS030,Windows,10.0.19045,Compliant,2026-06-23T13:36:37.168Z,Corporate,BU1-SWCIIS030_Windows,bu1\user510
BU1-DLCORA008,Linux,10.0.19045,Compliant,2026-06-23T14:55:18.172Z,Corporate,BU1-DLCORA008_Linux,bu1\user130
BU1-PLCLOG052,Linux,10.0.19045,Compliant,2026-06-25T05:17:04.021Z,Corporate,BU1-PLCLOG052_Linux,bu1\user539
BU4-SWCRDP024,Windows,10.0.19045,Compliant,2026-06-25T05:43:04.052Z,Corporate,BU4-SWCRDP024_Windows,bu4\user367
BU4-PLCJMP004,Linux,10.0.19045,Compliant,2026-06-23T07:54:28.171Z,Corporate,BU4-PLCJMP004_Linux,bu4\user568
BU5-DWCSHP015,Windows,10.0.19045,Noncompliant,2026-06-23T22:15:14.714Z,Corporate,BU5-DWCSHP015_Windows,bu5\user837
BU1-SWCSQL008,Windows,10.0.22631,Compliant,2026-06-23T23:21:01.284Z,Corporate,BU1-SWCSQL008_Windows,bu1\user226
BU1-PWCADC007,Windows,10.0.19045,Compliant,2026-06-25T04:10:01.763Z,Corporate,BU1-PWCADC007_Windows,bu1\user159
BU3-SWCSHP013,Windows,10.0.19045,Compliant,2026-06-24T16:42:16.790Z,Corporate,BU3-SWCSHP013_Windows,bu3\user420
BU5-PLCAPP006,Linux,10.0.19045,Compliant,2026-06-24T23:46:51.716Z,Corporate,BU5-PLCAPP006_Linux,bu5\user467
BU1-SWCSAP061,Windows,10.0.19045,Compliant,2026-06-23T21:23:18.277Z,Corporate,BU1-SWCSAP061_Windows,bu1\user578
BU1-SWCPRT019,Windows,10.0.22631,Compliant,2026-06-24T12:18:10.317Z,Corporate,BU1-SWCPRT019_Windows,bu1\user127
BU3-PWCWEB004,Windows,10.0.19045,Compliant,2026-06-24T11:17:39.328Z,Corporate,BU3-PWCWEB004_Windows,bu3\user26
BU5-PWCIIS002,Windows,10.0.22631,Compliant,2026-06-24T19:45:44.638Z,Corporate,BU5-PWCIIS002_Windows,bu5\user483
BU4-PWCSAP086,Windows,10.0.19045,Compliant,2026-06-24T02:51:12.628Z,Corporate,BU4-PWCSAP086_Windows,bu4\user156
BU3-DWCADC006,Windows,10.0.19045,Noncompliant,2026-06-23T07:49:07.109Z,Corporate,BU3-DWCADC006_Windows,bu3\user475
BU1-DWCIDM004,Windows,10.0.19045,Compliant,2026-06-25T00:19:13.181Z,Corporate,BU1-DWCIDM004_Windows,bu1\user371
BU4-PWCAPP104,Windows,10.0.22631,Compliant,2026-06-24T00:29:33.968Z,Corporate,BU4-PWCAPP104_Windows,bu4\user246
BU5-PWCADC050,Windows,10.0.22631,Compliant,2026-06-24T19:10:50.774Z,Corporate,BU5-PWCADC050_Windows,bu5\user16
BU1-PWCCRM093,Windows,10.0.19045,Compliant,2026-06-25T05:37:23.689Z,Corporate,BU1-PWCCRM093_Windows,bu1\user872
BU1-PWCAPP102,Windows,10.0.22631,Compliant,2026-06-24T21:03:30.080Z,Corporate,BU1-PWCAPP102_Windows,bu1\user340
BU4-PWCADC092,Windows,10.0.19045,Compliant,2026-06-23T07:43:33.538Z,Corporate,BU4-PWCADC092_Windows,bu4\user646
BU3-PLCAPI012,Linux,10.0.19045,Compliant,2026-06-23T12:30:06.659Z,Corporate,BU3-PLCAPI012_Linux,bu3\user751
BU5-PLCMON030,Linux,10.0.19045,Compliant,2026-06-23T20:20:24.453Z,Corporate,BU5-PLCMON030_Linux,bu5\user140
BU1-SWCRDP065,Windows,10.0.22631,Compliant,2026-06-24T07:07:39.282Z,Corporate,BU1-SWCRDP065_Windows,bu1\user240
BU1-PWCADC155,Windows,10.0.19045,Noncompliant,2026-06-24T00:24:36.019Z,Corporate,BU1-PWCADC155_Windows,bu1\user802
BU4-SLCLOG001,Linux,10.0.19045,Compliant,2026-06-24T21:35:39.957Z,Corporate,BU4-SLCLOG001_Linux,bu4\user661
BU1-DWCIIS031,Windows,10.0.19045,Noncompliant,2026-06-23T09:33:42.973Z,Corporate,BU1-DWCIIS031_Windows,bu1\user702
BU3-DWCIDM003,Windows,10.0.22631,Compliant,2026-03-07T10:51:36.755Z,Corporate,BU3-DWCIDM003_Windows,bu3\user537
BU5-SWCSQL030,Windows,10.0.19045,Noncompliant,2026-06-23T17:25:51.983Z,Corporate,BU5-SWCSQL030_Windows,bu5\user541
BU5-DWCDNS012,Windows,10.0.19045,Compliant,2026-06-23T15:48:29.096Z,Corporate,BU5-DWCDNS012_Windows,bu5\user250
BU2-DLCMON007,Linux,10.0.19045,Compliant,2026-03-06T16:30:42.653Z,Corporate,BU2-DLCMON007_Linux,bu2\user452
BU4-PWCERP012,Windows,10.0.22631,Compliant,2026-06-24T09:54:09.068Z,Corporate,BU4-PWCERP012_Windows,bu4\user249
BU5-DWCWEB020,Windows,10.0.19045,Compliant,2026-03-29T09:53:15.037Z,Corporate,BU5-DWCWEB020_Windows,bu5\user159
BU4-DWCSAP012,Windows,10.0.19045,Compliant,2026-06-23T07:16:21.023Z,Corporate,BU4-DWCSAP012_Windows,bu4\user807
BU1-DLCDKR002,Linux,10.0.19045,Compliant,2026-06-25T01:48:24.818Z,Corporate,BU1-DLCDKR002_Linux,bu1\user720
BU5-PWCWEB037,Windows,10.0.19045,Compliant,2026-06-23T14:01:21.991Z,Corporate,BU5-PWCWEB037_Windows,bu5\user678
BU1-PLCBAK029,Linux,10.0.19045,Compliant,2026-06-23T19:44:21.581Z,Corporate,BU1-PLCBAK029_Linux,bu1\user618
BU5-PWCFIL070,Windows,10.0.22631,Noncompliant,2026-06-25T05:46:56.083Z,Corporate,BU5-PWCFIL070_Windows,bu5\user404
BU1-PWCDNS029,Windows,10.0.22631,Compliant,2026-06-24T07:12:35.728Z,Corporate,BU1-PWCDNS029_Windows,bu1\user671
BU5-PWCSQL003,Windows,10.0.19045,Compliant,2026-06-25T05:57:15.661Z,Corporate,BU5-PWCSQL003_Windows,bu5\user297
BU5-PWCFIL074,Windows,10.0.22631,Compliant,2026-06-23T20:45:34.592Z,Corporate,BU5-PWCFIL074_Windows,bu5\user263
BU4-PWCWEB050,Windows,10.0.19045,Noncompliant,2026-06-25T05:07:51.855Z,Corporate,BU4-PWCWEB050_Windows,bu4\user664
BU5-PWCADC005,Windows,10.0.22631,Compliant,2026-06-24T02:50:53.635Z,Corporate,BU5-PWCADC005_Windows,bu5\user539
BU5-DWCSAP013,Windows,10.0.22631,Compliant,2026-06-25T00:28:15.979Z,Corporate,BU5-DWCSAP013_Windows,bu5\user273
BU5-PWCAPP095,Windows,10.0.19045,Noncompliant,2026-06-25T06:30:07.205Z,Corporate,BU5-PWCAPP095_Windows,bu5\user363
BU1-PWCADC152,Windows,10.0.19045,Compliant,2026-06-23T08:21:42.293Z,Corporate,BU1-PWCADC152_Windows,bu1\user547
