Hostname,IP address history,OS version,Sensor version,Manufacturer,Last seen
BU3-PWCDNS040,10.30.175.160,Windows Server 2016,7.39.20202.0,"VMware, Inc.",2026-06-25T11:07:23Z
BU2-SWCSAP029,10.20.125.230,Windows Server 2022,7.30.20241.0,Dell Inc.,2026-06-25T01:41:01Z
BU4-PWCSAP080,10.40.157.93,Windows Server 2016,7.40.20839.0,Microsoft Corporation,2026-06-15T16:06:04Z
BU5-SLCPRX004,10.50.85.84,RHEL 9.6,7.40.19891.0,Microsoft Corporation,2026-06-24T21:53:38Z
BU4-PWCDNS053.BU4.LOCAL,10.40.8.180,Windows Server 2022,7.38.20914.0,"VMware, Inc.",2026-06-25T13:25:34Z
BU3-PLCPRX024,10.30.113.82,RHEL 9.6,7.33.20243.0,Dell Inc.,2026-06-25T04:44:53Z
BU2-PWCIIS093,10.20.157.55,Windows Server 2019,7.31.20645.0,Microsoft Corporation,2026-06-18T21:22:14Z
BU1-PLCAPP009,10.10.244.46,RHEL 8.10,7.36.19684.0,"VMware, Inc.",2026-06-24T18:14:09Z
BU1-SWCDNS045,"10.10.176.215, 10.20.221.228",Windows Server 2025,7.35.19084.0,Microsoft Corporation,2026-06-25T14:06:34Z
BU3-SLCPRX001,"10.30.212.83, 10.7.49.10",RHEL 10.0,7.32.20349.0,"VMware, Inc.",2026-06-25T12:28:45Z
BU2-PWCSQL015,10.20.255.214,Windows Server 2019,7.39.20486.0,"VMware, Inc.",2026-06-25T07:16:34Z
BU3-PLCPRX007,10.30.46.184,RHEL 9.6,7.31.19572.0,Microsoft Corporation,2026-06-24T23:15:50Z
BU2-PLCSMT018,10.20.106.234,RHEL 8.10,7.40.19988.0,"VMware, Inc.",2026-04-16T21:20:07Z
BU5-PWCIIS017,10.50.217.75,Windows Server 2022,7.38.20509.0,"VMware, Inc.",2026-06-24T16:31:44Z
BU4-SWCSAP054,10.40.14.109,Windows Server 2022,7.30.20607.0,"VMware, Inc.",2026-06-25T08:32:36Z
BU1-SWCIDM041,10.10.61.244,Windows Server 2022,7.31.20818.0,"VMware, Inc.",2026-06-24T18:42:09Z
BU4-SWCERP048,10.40.230.122,Windows Server 2022,7.35.19151.0,Microsoft Corporation,2026-06-25T11:47:49Z
BU1-PWCCRM040,"10.10.147.41, 10.20.50.119",Windows Server 2025,7.41.19814.0,Microsoft Corporation,2026-06-24T19:07:40Z
BU5-SWCAPP004,10.50.252.231,Windows Server 2019,7.38.19454.0,HPE,2026-06-22T17:20:23Z
BU1-PWCDNS159,10.10.1.203,Windows Server 2022,7.35.19267.0,"VMware, Inc.",2026-06-25T13:03:09Z
BU2-PWCPRT050,10.20.71.49,Windows Server 2019,7.30.20168.0,"VMware, Inc.",2026-06-25T18:15:30Z
BU4-SLCELK011,10.40.62.153,RHEL 9.6,7.34.19744.0,Dell Inc.,2026-05-17T08:42:57Z
BU2-PWCPRT084,10.20.126.28,Windows Server 2019,7.40.19300.0,"VMware, Inc.",2026-06-25T02:24:17Z
BU4-PWCCRM091,10.40.100.22,Windows Server 2022,7.34.20274.0,Dell Inc.,2026-06-25T01:16:26Z
BU2-PWCDNS029,10.20.202.179,Windows Server 2019,7.39.20983.0,"VMware, Inc.",2026-06-25T19:38:08Z
BU1-SWCIIS028,"10.10.18.254, 10.10.82.122",Windows Server 2025,7.37.19842.0,"VMware, Inc.",2026-06-25T15:04:10Z
BU5-PWCCRM036,10.50.48.97,Windows Server 2025,7.39.20861.0,Dell Inc.,2026-06-25T15:24:09Z
BU5-SWCSHP033,"10.50.142.98, 10.6.80.72",Windows Server 2016,7.32.20997.0,"VMware, Inc.",2026-06-25T03:52:51Z
BU4-PWCERP054,"10.40.209.210, 10.1.254.29",Windows Server 2022,7.39.19558.0,HPE,2026-06-24T17:33:08Z
BU2-PWCSQL084,10.20.133.92,Windows Server 2019,7.33.19587.0,Microsoft Corporation,2026-06-24T18:57:29Z
BU2-PWCIIS076,10.20.235.59,Windows Server 2019,7.30.20270.0,"VMware, Inc.",2026-06-22T01:20:09Z
BU4-PWCSHP086.BU4.LOCAL,10.40.19.161,Windows Server 2025,7.35.20092.0,"VMware, Inc.",2026-06-25T13:59:08Z
BU5-SWCPRT013,10.50.45.250,Windows Server 2019,7.35.19344.0,"VMware, Inc.",2026-06-26T03:08:34Z
BU4-PWCIDM033,10.40.52.7,Windows Server 2016,7.40.20208.0,"VMware, Inc.",2026-06-20T12:32:54Z
BU1-PWCIDM054,"10.10.254.121, 10.17.86.133",Windows 11,7.31.20631.0,Microsoft Corporation,2026-06-16T06:35:58Z
BU4-PWCIIS039.BU4.LOCAL,10.40.71.54,Windows Server 2016,7.33.20162.0,"VMware, Inc.",2026-06-25T18:58:25Z
BU4-PWCADC064,"10.40.192.101, 10.8.244.110",Windows Server 2025,7.30.20964.0,Microsoft Corporation,2026-03-30T11:08:18Z
BU2-PWCIDM055,10.20.63.75,Windows 11,7.30.20072.0,Dell Inc.,2026-06-25T15:08:58Z
BU5-PLCORA009,10.50.231.121,RHEL 8.10,7.35.19276.0,Dell Inc.,2026-06-24T23:20:20Z
BU5-PWCRDP016,10.50.146.189,Windows Server 2022,7.40.20567.0,"VMware, Inc.",2026-06-24T22:53:05Z
BU2-PWCDNS083,10.20.102.47,Windows Server 2019,7.34.19470.0,HPE,2026-06-25T03:28:25Z
BU1-DWCPRT026,10.10.78.33,Windows Server 2025,7.37.20786.0,"VMware, Inc.",2026-06-25T15:49:29Z
BU2-PLCNGX006,10.20.70.144,RHEL 9.6,7.38.20373.0,Microsoft Corporation,2026-06-24T20:48:42Z
BU2-PWCCRM066,10.20.153.131,Windows Server 2022,7.35.20092.0,Dell Inc.,2026-06-25T05:57:32Z
BU4-SWCIIS034.BU4.LOCAL,10.40.204.246,Windows Server 2025,7.39.20118.0,"VMware, Inc.",2026-06-25T05:54:48Z
BU2-PWCWEB023,10.20.94.99,Windows Server 2016,7.34.20978.0,"VMware, Inc.",2026-06-25T18:56:18Z
BU1-PWCCRM063.BU1.LOCAL,10.10.24.145,Windows Server 2025,7.37.20252.0,"VMware, Inc.",2026-06-26T00:52:58Z
BU1-DWCEXC024,10.10.229.50,Windows Server 2019,7.41.19664.0,"VMware, Inc.",2026-06-25T02:49:40Z
BU2-PLCPGS046,10.20.243.102,RHEL 10.0,7.36.20670.0,"VMware, Inc.",2026-06-25T06:40:54Z
BU1-SWCSQL016,10.10.191.194,Windows Server 2022,7.32.20356.0,"VMware, Inc.",2026-06-25T19:11:02Z
BU3-PLCELK014,"10.30.147.123, 10.15.76.248",RHEL 9.6,7.41.19945.0,"VMware, Inc.",2026-05-22T13:19:23Z
BU2-DLCELK003,10.20.246.132,RHEL 8.10,7.31.19457.0,"VMware, Inc.",2026-06-18T02:14:53Z
BU5-PWCIDM024,10.50.98.139,Windows Server 2019,7.34.20901.0,Microsoft Corporation,2026-06-25T14:14:27Z
BU4-PLCMON029,10.40.220.74,RHEL 10.0,7.31.20582.0,"VMware, Inc.",2026-05-05T19:13:17Z
BU1-PWCSHP017,10.10.171.46,Windows Server 2025,7.41.19404.0,"VMware, Inc.",2026-06-25T04:19:28Z
BU1-PWCEXC084,"10.10.86.54, 10.6.105.242",Windows Server 2025,7.35.19841.0,HPE,2026-06-25T02:13:50Z
BU1-PWCERP103.BU1.LOCAL,10.10.184.160,Windows Server 2025,7.36.19201.0,"VMware, Inc.",2026-06-25T07:57:25Z
BU1-PWCSQL111,10.10.48.115,Windows Server 2019,7.34.19699.0,Microsoft Corporation,2026-04-13T07:19:51Z
BU4-PLCAPP020,"10.40.239.17, 10.20.248.63",RHEL 8.10,7.41.20069.0,"VMware, Inc.",2026-06-25T19:30:02Z
BU2-PWCRDP003,10.20.26.96,Windows 11,7.36.19054.0,"VMware, Inc.",2026-06-25T19:10:31Z
BU1-PWCADC048.BU1.LOCAL,10.10.227.119,Windows Server 2019,7.39.19268.0,Microsoft Corporation,2026-06-25T23:08:06Z
BU3-PLCPRX019,10.30.12.74,RHEL 9.6,7.36.20805.0,Microsoft Corporation,2026-06-25T06:30:33Z
BU1-PLCFTP004,10.10.8.172,RHEL 10.0,7.40.19868.0,"VMware, Inc.",2026-06-25T09:43:46Z
BU5-PWCPRT030.BU5.LOCAL,10.50.87.45,Windows Server 2019,7.38.20860.0,"VMware, Inc.",2026-06-19T22:05:30Z
BU4-SLCWEB022,10.40.51.50,RHEL 8.10,7.33.19101.0,Dell Inc.,2026-06-25T12:38:59Z
BU4-PWCWEB019.BU4.LOCAL,10.40.243.13,Windows Server 2025,7.37.19116.0,"VMware, Inc.",2026-06-25T06:22:40Z
BU4-PWCIDM028,10.40.92.150,Windows Server 2016,7.37.20330.0,Microsoft Corporation,2026-06-25T03:26:20Z
BU5-PLCSMT022.BU5.LOCAL,10.50.243.120,RHEL 8.10,7.32.19132.0,"VMware, Inc.",2026-06-25T13:43:57Z
BU2-PLCWEB020.BU2.LOCAL,10.20.140.66,RHEL 10.0,7.30.19798.0,"VMware, Inc.",2026-06-26T00:55:41Z
BU5-PWCERP031,"10.50.229.40, 10.8.120.201",Windows Server 2025,7.37.19560.0,"VMware, Inc.",2026-06-25T00:30:55Z
BU1-PWCIDM043,10.10.4.228,Windows 11,7.30.19111.0,"VMware, Inc.",2026-06-25T07:50:31Z
BU2-PLCPRX024,10.20.212.110,RHEL 8.10,7.37.20957.0,Microsoft Corporation,2026-04-12T15:36:27Z
BU2-PLCELK015,10.20.171.179,RHEL 8.10,7.34.19623.0,Dell Inc.,2026-06-25T04:17:15Z
BU1-PWCEXC077,10.10.70.75,Windows Server 2025,7.41.19680.0,"VMware, Inc.",2026-06-24T16:19:38Z
BU4-PLCPGS030,"10.40.152.89, 10.7.162.252",RHEL 10.0,7.32.20698.0,"VMware, Inc.",2026-06-26T01:42:11Z
BU3-SWCRDP012,10.30.227.241,Windows 11,7.36.19407.0,"VMware, Inc.",2026-06-24T15:56:03Z
BU1-SWCSQL021,10.10.200.129,Windows Server 2022,7.39.19569.0,Microsoft Corporation,2026-06-25T04:04:45Z
BU4-PWCSQL049.BU4.LOCAL,10.40.148.192,Windows Server 2019,7.39.20870.0,"VMware, Inc.",2026-06-26T01:58:09Z
BU4-PWCWEB001,10.40.207.229,Windows Server 2025,7.35.20645.0,"VMware, Inc.",2026-04-19T11:12:09Z
BU5-DLCFTP004,10.50.15.112,RHEL 10.0,7.38.19654.0,HPE,2026-06-25T14:52:43Z
BU5-PWCAPP047.BU5.LOCAL,10.50.9.148,Windows Server 2016,7.30.19552.0,Microsoft Corporation,2026-06-25T10:48:32Z
BU1-PLCPRX053,10.10.141.87,RHEL 8.10,7.41.19739.0,Dell Inc.,2026-06-24T20:37:39Z
BU1-PWCIIS079,10.10.224.180,Windows Server 2025,7.35.19475.0,Microsoft Corporation,2026-06-24T16:02:54Z
BU5-DWCAPP016.BU5.LOCAL,10.50.106.96,Windows Server 2025,7.37.19223.0,Dell Inc.,2026-06-25T11:32:09Z
BU1-SWCIIS025,10.10.255.7,Windows Server 2025,7.30.19813.0,"VMware, Inc.",2026-06-14T10:20:21Z
BU4-PLCJMP036,"10.40.37.250, 10.17.211.86",RHEL 10.0,7.32.19756.0,"VMware, Inc.",2026-06-25T16:16:20Z
BU4-DWCEXC003,"10.40.84.50, 10.18.11.235",Windows Server 2019,7.40.20054.0,"VMware, Inc.",2026-06-25T13:30:27Z
BU5-PLCLOG011,10.50.208.10,RHEL 9.6,7.36.20445.0,Dell Inc.,2026-06-24T20:12:47Z
BU3-PWCEXC024,10.30.43.18,Windows Server 2019,7.41.19410.0,"VMware, Inc.",2026-06-26T01:05:28Z
BU4-PWCAPP076,10.40.132.109,Windows Server 2022,7.38.20353.0,Microsoft Corporation,2026-06-24T21:17:16Z
BU1-PLCLOG010,"10.10.51.54, 10.19.216.163",RHEL 10.0,7.30.20393.0,"VMware, Inc.",2026-06-25T21:51:21Z
BU2-PWCERP037.BU2.LOCAL,10.20.147.152,Windows Server 2016,7.33.19970.0,Microsoft Corporation,2026-06-25T15:16:55Z
BU3-PWCIDM052.BU3.LOCAL,10.30.186.6,Windows Server 2016,7.34.20418.0,Dell Inc.,2026-06-26T03:20:10Z
BU1-SWCRDP042,10.10.197.134,Windows Server 2022,7.35.19275.0,"VMware, Inc.",2026-06-15T21:04:08Z
BU1-DWCRDP024,10.10.223.202,Windows Server 2022,7.39.20637.0,"VMware, Inc.",2026-06-24T19:19:07Z
BU2-PWCIIS103.BU2.LOCAL,10.20.200.232,Windows Server 2019,7.34.19447.0,"VMware, Inc.",2026-06-25T15:06:20Z
BU1-PWCADC070,10.10.183.111,Windows Server 2019,7.31.19293.0,Dell Inc.,2026-06-26T00:51:49Z
BU2-SLCELK007,10.20.17.14,RHEL 10.0,7.41.20777.0,Microsoft Corporation,2026-06-24T22:41:00Z
BU2-PLCELK035,10.20.11.60,RHEL 8.10,7.35.19248.0,Microsoft Corporation,2026-06-26T03:02:43Z
BU5-PWCFIL068,"10.50.201.219, 10.16.97.177",Windows Server 2022,7.37.19281.0,Dell Inc.,2026-06-25T13:33:12Z
BU5-DWCSAP015,10.50.34.153,Windows Server 2022,7.36.19793.0,HPE,2026-06-25T11:22:12Z
BU1-SWCSHP058,10.10.199.186,Windows Server 2016,7.32.19552.0,Microsoft Corporation,2026-06-25T03:13:44Z
BU5-PLCFTP014,10.50.242.212,RHEL 10.0,7.41.19491.0,HPE,2026-06-25T11:36:36Z
BU5-PWCEXC023,10.50.92.153,Windows Server 2016,7.30.20324.0,"VMware, Inc.",2026-06-25T02:30:21Z
BU2-PWCDNS047,10.20.192.62,Windows Server 2019,7.39.20418.0,"VMware, Inc.",2026-06-25T07:29:43Z
BU5-PWCPRT005,10.50.129.180,Windows Server 2019,7.41.20164.0,"VMware, Inc.",2026-06-24T16:48:44Z
BU1-PWCADC065,10.10.237.251,Windows Server 2019,7.39.19696.0,"VMware, Inc.",2026-06-25T12:21:03Z
BU4-PWCWEB012,"10.40.206.192, 10.20.28.62",Windows Server 2025,7.31.20442.0,"VMware, Inc.",2026-06-25T21:27:47Z
BU5-PLCMON027,"10.50.37.122, 10.5.35.152",RHEL 10.0,7.36.20807.0,"VMware, Inc.",2026-03-29T11:24:59Z
BU4-PWCRDP081,"10.40.99.146, 10.19.202.240",Windows Server 2025,7.30.19237.0,Microsoft Corporation,2026-06-25T09:23:56Z
BU5-PWCIIS001,"10.50.110.209, 10.16.195.44",Windows Server 2022,7.40.19085.0,Microsoft Corporation,2026-06-25T03:17:45Z
BU1-PWCERP028,"10.10.79.67, 10.9.71.31",Windows Server 2025,7.38.19797.0,Microsoft Corporation,2026-05-09T04:30:43Z
BU4-SWCIDM027,10.40.205.80,Windows Server 2025,7.30.20102.0,Dell Inc.,2026-06-24T19:54:45Z
BU4-PWCCRM140,10.40.244.150,Windows Server 2022,7.41.20987.0,Dell Inc.,2026-06-25T04:01:04Z
BU2-SLCMON006,10.20.92.157,RHEL 9.6,7.39.19844.0,Dell Inc.,2026-06-24T21:30:34Z
BU5-SLCNGX005,10.50.126.164,RHEL 8.10,7.30.20433.0,"VMware, Inc.",2026-06-24T16:31:21Z
BU2-DLCNGX012.BU2.LOCAL,10.20.219.60,RHEL 9.6,7.38.20468.0,Microsoft Corporation,2026-04-13T03:48:31Z
BU1-PLCBAK054,10.10.232.113,RHEL 9.6,7.35.19803.0,"VMware, Inc.",2026-06-25T01:23:31Z
BU1-SWCEXC001,10.10.149.204,Windows Server 2022,7.34.20829.0,"VMware, Inc.",2026-06-25T22:13:53Z
BU1-PWCSQL137,10.10.9.179,Windows Server 2019,7.37.20628.0,Microsoft Corporation,2026-06-15T00:41:01Z
BU3-PWCCRM032,"10.30.14.5, 10.20.48.6",Windows Server 2022,7.35.20693.0,HPE,2026-04-02T05:38:18Z
BU1-PWCEXC020.BU1.LOCAL,10.10.6.201,Windows Server 2025,7.32.20637.0,Dell Inc.,2026-04-02T16:25:48Z
BU1-PWCSHP075,10.10.250.165,Windows Server 2025,7.32.19660.0,"VMware, Inc.",2026-06-25T13:11:43Z
BU1-DWCAPP008,10.10.38.179,Windows Server 2016,7.39.19901.0,"VMware, Inc.",2026-06-25T15:29:25Z
BU2-PWCADC039,10.20.47.22,Windows Server 2016,7.35.20107.0,Microsoft Corporation,2026-06-24T16:21:08Z
BU1-PWCCRM058,"10.10.112.57, 10.7.121.121",Windows Server 2025,7.37.19481.0,HPE,2026-06-25T06:03:49Z
BU4-PWCWEB123,10.40.127.98,Windows Server 2025,7.40.20476.0,"VMware, Inc.",2026-06-19T16:06:30Z
BU1-PWCADC135,10.10.140.152,Windows Server 2019,7.37.20615.0,"VMware, Inc.",2026-06-26T03:24:54Z
BU4-PWCWEB020.BU4.LOCAL,10.40.35.193,Windows Server 2025,7.38.20461.0,Dell Inc.,2026-06-25T18:19:16Z
BU3-PWCDNS018,10.30.225.4,Windows Server 2016,7.34.20924.0,"VMware, Inc.",2026-06-25T15:07:43Z
BU1-PLCAPI051,10.10.51.126,RHEL 9.6,7.37.19403.0,HPE,2026-06-24T19:16:54Z
BU2-PWCIDM016,10.20.113.112,Windows 11,7.32.20427.0,Dell Inc.,2026-06-25T15:06:03Z
BU2-PWCSAP003,10.20.30.134,Windows Server 2016,7.33.19108.0,Microsoft Corporation,2026-06-25T22:23:33Z
BU4-PWCADC029,"10.40.95.43, 10.16.56.148",Windows Server 2025,7.38.19589.0,Dell Inc.,2026-06-25T19:03:00Z
BU2-PWCCRM003,"10.20.78.162, 10.13.199.7",Windows Server 2022,7.36.19780.0,"VMware, Inc.",2026-06-25T15:57:42Z
BU5-PWCRDP039,10.50.202.163,Windows Server 2022,7.41.19011.0,"VMware, Inc.",2026-06-25T20:56:49Z
BU4-PWCERP097,"10.40.146.147, 10.8.2.87",Windows Server 2022,7.38.20061.0,"VMware, Inc.",2026-06-25T20:14:16Z
BU5-PWCAPP059,10.50.107.130,Windows Server 2016,7.33.20680.0,"VMware, Inc.",2026-06-26T03:20:32Z
BU4-DWCADC029,10.40.10.208,Windows Server 2022,7.35.19271.0,Microsoft Corporation,2026-06-25T19:49:28Z
BU3-PLCWEB004,10.30.93.66,RHEL 8.10,7.36.19106.0,"VMware, Inc.",2026-06-25T17:18:47Z
BU2-PWCSQL043,10.20.248.7,Windows Server 2019,7.35.20791.0,"VMware, Inc.",2026-06-25T06:23:14Z
BU4-SWCADC057,10.40.140.173,Windows Server 2019,7.35.20644.0,"VMware, Inc.",2026-06-15T03:51:38Z
BU3-PWCCRM002,"10.30.112.36, 10.9.50.13",Windows Server 2022,7.37.19400.0,Microsoft Corporation,2026-06-25T20:14:17Z
BU4-PWCSQL044,"10.40.71.56, 10.18.74.183",Windows Server 2019,7.35.19953.0,Microsoft Corporation,2026-06-24T21:09:14Z
BU2-PWCSQL062,10.20.57.30,Windows Server 2019,7.38.19371.0,"VMware, Inc.",2026-03-31T11:34:20Z
BU1-PWCFIL153,10.10.114.41,Windows Server 2019,7.34.19341.0,Dell Inc.,2026-06-21T18:12:42Z
BU4-SLCPRX017,10.40.8.161,RHEL 10.0,7.38.19405.0,"VMware, Inc.",2026-06-25T05:28:08Z
BU3-PWCDNS031,10.30.159.245,Windows Server 2016,7.33.20352.0,Dell Inc.,2026-06-25T01:41:14Z
BU4-SLCAPP018,"10.40.241.110, 10.15.90.162",RHEL 9.6,7.34.20537.0,"VMware, Inc.",2026-04-22T00:00:12Z
BU3-PLCFTP012,10.30.98.177,RHEL 8.10,7.31.20169.0,"VMware, Inc.",2026-06-26T01:40:16Z
BU5-PWCFIL067,10.50.140.21,Windows Server 2022,7.35.19431.0,"VMware, Inc.",2026-06-18T06:54:41Z
BU5-PLCJMP021,10.50.249.81,RHEL 9.6,7.39.19860.0,Microsoft Corporation,2026-06-25T05:56:45Z
BU4-SWCADC017,10.40.221.51,Windows Server 2019,7.34.20566.0,"VMware, Inc.",2026-06-24T19:53:58Z
BU1-PWCSHP016.BU1.LOCAL,10.10.84.189,Windows Server 2025,7.39.20968.0,"VMware, Inc.",2026-06-18T04:09:03Z
BU2-SWCSQL041.BU2.LOCAL,10.20.204.250,Windows Server 2022,7.36.19015.0,"VMware, Inc.",2026-06-25T01:48:39Z
BU4-SLCSMT016,10.40.69.65,RHEL 8.10,7.31.19140.0,Microsoft Corporation,2026-06-25T09:06:52Z
BU1-DWCDNS023,10.10.57.77,Windows Server 2019,7.39.20732.0,Microsoft Corporation,2026-06-25T13:24:53Z
BU5-PWCSAP072.BU5.LOCAL,10.50.164.177,Windows Server 2025,7.34.20982.0,Microsoft Corporation,2026-05-08T22:38:05Z
BU1-PLCPGS034,10.10.213.145,RHEL 8.10,7.34.19810.0,Dell Inc.,2026-06-25T04:27:01Z
BU2-SWCFIL005,10.20.127.110,Windows Server 2025,7.32.20841.0,"VMware, Inc.",2026-06-25T01:01:45Z
BU5-SWCSQL006,10.50.203.247,Windows Server 2025,7.30.20866.0,Dell Inc.,2026-06-25T04:25:31Z
BU1-DLCAPP005,10.10.150.229,RHEL 9.6,7.38.20772.0,"VMware, Inc.",2026-06-18T03:09:01Z
BU2-DLCBAK004,10.20.103.199,RHEL 10.0,7.40.19779.0,"VMware, Inc.",2026-06-25T21:00:53Z
BU1-DWCIDM028,10.10.148.197,Windows Server 2016,7.34.20503.0,"VMware, Inc.",2026-06-25T01:29:57Z
BU1-PWCCRM151,10.10.15.51,Windows Server 2025,7.38.19975.0,HPE,2026-06-25T07:33:57Z
BU2-PWCIIS071,10.20.64.61,Windows Server 2019,7.35.19755.0,Microsoft Corporation,2026-06-25T16:22:58Z
BU4-PWCAPP058,10.40.26.25,Windows Server 2022,7.35.19782.0,"VMware, Inc.",2026-06-24T16:28:57Z
BU5-DWCPRT005,"10.50.187.111, 10.13.134.86",Windows Server 2025,7.36.19339.0,Dell Inc.,2026-06-25T13:54:35Z
BU3-PLCPRX033,"10.30.121.226, 10.11.209.236",RHEL 9.6,7.31.20363.0,Microsoft Corporation,2026-06-25T09:02:57Z
BU2-PWCCRM073,"10.20.183.119, 10.11.114.235",Windows Server 2022,7.32.20415.0,"VMware, Inc.",2026-06-25T20:50:01Z
BU1-PLCNGX003,10.10.140.200,RHEL 8.10,7.41.19391.0,Microsoft Corporation,2026-06-24T22:22:25Z
BU1-SLCNGX004,10.10.173.89,RHEL 8.10,7.39.20086.0,"VMware, Inc.",2026-06-24T23:28:19Z
BU4-PWCSAP023,10.40.15.78,Windows Server 2016,7.41.20799.0,"VMware, Inc.",2026-06-25T21:05:17Z
BU5-SWCERP021,10.50.159.199,Windows Server 2019,7.35.19099.0,Dell Inc.,2026-06-24T16:18:42Z
BU1-PWCAPP143,"10.10.248.46, 10.14.219.17",Windows Server 2022,7.31.20357.0,"VMware, Inc.",2026-06-25T13:15:59Z
BU1-PWCWEB045,10.10.60.191,Windows Server 2022,7.37.20721.0,"VMware, Inc.",2026-06-25T21:54:01Z
BU3-PWCPRT036,10.30.183.72,Windows Server 2022,7.30.20768.0,Microsoft Corporation,2026-06-25T06:28:21Z
BU1-PWCDNS083,10.10.115.8,Windows Server 2022,7.34.20575.0,Dell Inc.,2026-06-26T02:01:37Z
BU1-PWCERP011,"10.10.159.124, 10.13.84.41",Windows Server 2025,7.39.19191.0,Microsoft Corporation,2026-06-25T05:28:05Z
BU1-PLCORA028,"10.10.31.128, 10.18.94.17",RHEL 10.0,7.35.20051.0,"VMware, Inc.",2026-06-25T09:38:27Z
BU1-SWCEXC037,10.10.46.26,Windows Server 2022,7.31.19623.0,"VMware, Inc.",2026-04-11T14:44:38Z
BU2-SWCAPP031,10.20.34.80,Windows 11,7.39.20028.0,"VMware, Inc.",2026-06-25T07:38:00Z
BU1-PLCORA003,"10.10.175.151, 10.17.40.198",RHEL 10.0,7.33.20568.0,"VMware, Inc.",2026-06-25T07:20:11Z
BU2-PLCJMP004,10.20.37.184,RHEL 10.0,7.37.20818.0,"VMware, Inc.",2026-06-24T20:36:38Z
BU3-PWCADC024,10.30.87.8,Windows Server 2019,7.33.19466.0,Dell Inc.,2026-06-25T22:50:20Z
BU4-SWCERP055,10.40.5.109,Windows Server 2022,7.36.20064.0,"VMware, Inc.",2026-06-25T20:26:17Z
BU4-PLCELK018,10.40.170.105,RHEL 9.6,7.30.19103.0,"VMware, Inc.",2026-06-18T09:47:01Z
BU5-SLCLOG003,10.50.146.54,RHEL 9.6,7.35.20833.0,"VMware, Inc.",2026-06-25T07:27:52Z
BU2-PWCDNS038,10.20.153.230,Windows Server 2019,7.31.19175.0,Microsoft Corporation,2026-06-26T03:19:16Z
BU4-PLCELK046.BU4.LOCAL,10.40.182.9,RHEL 9.6,7.37.19116.0,"VMware, Inc.",2026-06-25T06:22:40Z
BU1-DWCSAP013,10.10.145.242,Windows Server 2016,7.37.20330.0,Microsoft Corporation,2026-06-25T03:26:20Z
BU2-SLCSMT012.BU2.LOCAL,10.20.82.66,RHEL 8.10,7.32.19132.0,"VMware, Inc.",2026-06-25T13:43:57Z
BU1-PWCRDP074,10.10.227.94,Windows 11,7.39.19698.0,Microsoft Corporation,2026-06-19T12:05:28Z
BU4-PWCAPP008,10.40.106.38,Windows Server 2022,7.36.19757.0,HPE,2026-06-24T20:26:32Z
BU1-DLCDKR017,10.10.246.233,RHEL 10.0,7.34.20165.0,"VMware, Inc.",2026-06-25T07:55:53Z
BU4-PWCWEB094,10.40.99.31,Windows Server 2025,7.40.19180.0,Microsoft Corporation,2026-05-23T19:32:31Z
BU1-DWCAPP020,10.10.117.88,Windows Server 2016,7.37.19282.0,Dell Inc.,2026-06-25T12:47:01Z
BU3-DWCFIL007,"10.30.179.249, 10.8.3.30",Windows Server 2022,7.35.19793.0,Microsoft Corporation,2026-04-11T14:23:55Z
BU1-PLCSMT005,"10.10.224.51, 10.19.103.232",RHEL 10.0,7.39.20518.0,"VMware, Inc.",2026-06-24T17:04:07Z
BU5-DWCADC006,"10.50.115.57, 10.5.216.40",Windows Server 2025,7.40.20267.0,"VMware, Inc.",2026-06-25T21:58:50Z
BU1-DWCCRM006,10.10.120.220,Windows Server 2019,7.35.20401.0,"VMware, Inc.",2026-06-25T01:33:34Z
BU3-PWCRDP025,10.30.237.148,Windows 11,7.40.19070.0,Microsoft Corporation,2026-06-25T03:08:54Z
BU1-PWCSQL006.BU1.LOCAL,10.10.194.69,Windows Server 2019,7.39.20870.0,"VMware, Inc.",2026-06-26T01:58:09Z
BU1-PLCDKR046,10.10.71.133,RHEL 8.10,7.31.20019.0,Microsoft Corporation,2026-06-24T19:35:07Z
BU2-PLCMON013,10.20.8.19,RHEL 10.0,7.35.19320.0,"VMware, Inc.",2026-06-25T20:37:40Z
BU4-PLCELK004,10.40.124.68,RHEL 9.6,7.35.19440.0,"VMware, Inc.",2026-06-25T06:59:29Z
BU4-PWCFIL030,10.40.156.20,Windows Server 2022,7.39.20552.0,"VMware, Inc.",2026-06-25T23:27:48Z
BU5-PWCSHP018,10.50.240.62,Windows Server 2025,7.38.19744.0,"VMware, Inc.",2026-05-24T23:03:48Z
BU2-SWCSHP029,10.20.224.214,Windows Server 2022,7.31.19716.0,"VMware, Inc.",2026-06-24T17:01:02Z
BU4-SWCERP015.BU4.LOCAL,10.40.8.57,Windows Server 2022,7.31.19394.0,HPE,2026-06-25T22:01:01Z
BU1-DLCSMT001,"10.10.221.90, 10.11.20.212",RHEL 9.6,7.36.19623.0,Microsoft Corporation,2026-06-25T01:50:04Z
BU1-PWCIIS125,10.10.38.5,Windows Server 2025,7.41.20678.0,HPE,2026-06-24T18:12:09Z
BU1-PWCEXC163,10.10.245.173,Windows Server 2025,7.39.20180.0,"VMware, Inc.",2026-06-25T21:48:10Z
BU5-DWCSQL005.BU5.LOCAL,10.50.112.1,Windows Server 2016,7.35.19489.0,Microsoft Corporation,2026-06-20T12:07:48Z
